Model,Scenario,Carbon Capture|Geological Storage,Climate Assessment|Exceedance Probability 1.5°C [MAGICCv7.5.3],Emissions|CO2,Final Energy|Electricity,Primary Energy|Biomass,Primary Energy|Fossil,Primary Energy|Non-Biomass Renewables,Primary Energy|Nuclear
WITCH 5.0,ENGAGE-INDCi2030-3000-NDCp,18.22265196,99.83333333,31672.5216,312.062672,98.02002403,507.9213677,322.9545899,16.36495461
WITCH 5.0,ENGAGE-INDCi2030-3000f,14.78991026,99.83333333,31339.02376,312.0237854,98.73300498,504.3439353,323.2691407,16.38572699
WITCH 5.0,ENGAGE-INDCi2030-3000f-NDCp,18.22265196,99.83333333,31672.5216,312.062672,98.02002403,507.9213677,322.9545899,16.36495461
WITCH 5.0,ENGAGE-INDCi2030-500f,14615.15965,49.16666667,-14543.35379,401.3030479,218.0991553,167.4823149,402.6747804,17.2674594
WITCH 5.0,ENGAGE-INDCi2030-600f,14483.36115,53.83333333,-13419.29527,395.5090732,220.9298053,180.9335619,396.2653192,17.15636102
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,15908.72879,53.16666667,-14282.70475,398.6621218,239.0304341,187.8533725,394.0127619,17.12924859
WITCH 5.0,ENGAGE-INDCi2030-700f,14357.30339,58.0,-12267.41353,391.0262421,222.9532134,194.7646329,391.5145239,17.07912712
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,15746.18616,57.5,-13121.63452,394.1833425,241.4782646,201.0454571,389.7305229,17.00362544
WITCH 5.0,ENGAGE-INDCi2030-800,11682.43092,62.0,-1641.118671,360.1911121,207.2646056,287.4871599,361.8043137,16.42738897
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,12107.73466,61.33333333,-1730.386476,363.7006956,207.3571456,291.5923748,364.2403224,16.52978098
WITCH 5.0,ENGAGE-INDCi2030-800f,14170.79461,62.83333333,-11124.96166,386.1739594,225.0339789,209.9601281,386.9373563,16.96392754
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,15569.85325,62.5,-12084.61502,389.9423374,242.6124445,214.8790287,385.543946,16.96278632
WITCH 5.0,ENGAGE-INDCi2030-900,11789.57954,65.33333333,-1712.261252,361.9840692,201.6288029,291.0868828,363.900747,16.51995712
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,11204.80869,65.33333333,-1748.647593,359.312338,218.1638188,272.0272377,361.7102798,16.69151505
WITCH 5.0,ENGAGE-INDCi2030-900f,13925.65227,66.33333333,-10110.34847,382.4430365,224.639693,220.7395132,383.6590853,16.94528261
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,15328.68317,65.83333333,-11064.8519,386.2370909,242.0911899,225.5466849,382.3359123,16.88202758
WITCH 5.0,ENGAGE-INDCi2100,803.2636683,100.0,35306.3459,361.8455708,108.8156572,524.0727092,367.4031875,16.46961168
WITCH 5.0,ENGAGE-INDCi2100-NDCp,280.1747073,100.0,32528.12482,313.0039737,115.7396843,502.5529411,322.2527034,16.36749168
WITCH 5.0,ENGAGE-NPi2020-1000,13241.31623,68.0,-1908.209545,363.6916209,209.6319068,297.1531354,358.1775852,16.49593232
WITCH 5.0,ENGAGE-NPi2020-1000f,13971.849,68.83333333,-7899.789387,374.380939,228.2201735,256.7717011,372.517003,16.92977641
WITCH 5.0,ENGAGE-NPi2020-1200,13310.82854,75.5,-1786.688306,367.2978271,220.6524418,271.3556528,359.0451297,16.5078879
WITCH 5.0,ENGAGE-NPi2020-1200f,12768.69697,76.16666667,-4538.122081,366.151699,228.3486297,256.2334299,363.2726118,16.85763925
WITCH 5.0,ENGAGE-NPi2020-1400,12767.65998,80.33333333,264.9294448,365.6801925,218.692649,269.3123338,355.7608767,16.53730936
WITCH 5.0,ENGAGE-NPi2020-1400f,10975.00487,80.5,79.29570706,357.9029614,228.2788368,246.2101349,354.1046388,16.70229929
WITCH 5.0,ENGAGE-NPi2020-1600,11141.75391,84.66666667,3665.888062,356.2271065,204.6719269,289.8893299,349.9134823,16.52669576
WITCH 5.0,ENGAGE-NPi2020-1600f,9570.508643,84.83333333,3477.730478,349.0104501,218.8308073,265.2896218,347.2404439,16.72544765
WITCH 5.0,ENGAGE-NPi2020-1800,8636.193597,88.66666667,6157.528587,342.079528,208.2908148,292.472151,342.4060923,16.70634905
WITCH 5.0,ENGAGE-NPi2020-1800f,8636.193597,88.66666667,6157.528587,342.079528,208.2908148,292.472151,342.4060923,16.70634905
WITCH 5.0,ENGAGE-NPi2020-2000,7296.968164,93.0,9066.940327,333.8234195,195.8284968,317.6301444,337.5762258,16.63153234
WITCH 5.0,ENGAGE-NPi2020-2000f,7296.968164,93.0,9066.940327,333.8234195,195.8284968,317.6301444,337.5762258,16.63153234
WITCH 5.0,ENGAGE-NPi2020-2500,4297.478268,97.66666667,17199.88893,317.9247106,150.2853596,392.5786046,330.0339485,16.46290339
WITCH 5.0,ENGAGE-NPi2020-2500f,4297.478268,97.66666667,17199.88893,317.9247106,150.2853596,392.5786046,330.0339485,16.46290339
WITCH 5.0,ENGAGE-NPi2020-3000,12.01284981,99.83333333,29970.58976,312.1655996,105.2662006,490.0228129,323.8716013,16.36805052
WITCH 5.0,ENGAGE-NPi2020-3000f,12.01284981,99.83333333,29970.58976,312.1655996,105.2662006,490.0228129,323.8716013,16.36805052
WITCH 5.0,ENGAGE-NPi2020-400f,15802.6595,41.83333333,-13774.37991,393.786719,236.1457396,197.2934781,388.0456986,17.0173802
WITCH 5.0,ENGAGE-NPi2020-450,11373.87441,42.66666667,-1734.44158,357.7176469,213.1044346,270.8971841,357.6468513,16.52822237
WITCH 5.0,ENGAGE-NPi2020-450f,15707.18233,44.66666667,-13194.46116,392.1903866,236.3785133,202.0253715,386.5385495,16.9886524
WITCH 5.0,ENGAGE-NPi2020-500,12464.53384,46.16666667,-1576.970314,363.0939028,193.5339443,303.2267843,361.4442265,16.54454002
WITCH 5.0,ENGAGE-NPi2020-500f,15614.64126,47.0,-12677.94441,390.0814164,236.8512868,208.8436058,384.5948461,16.96424865
WITCH 5.0,ENGAGE-NPi2020-600,12123.80838,51.33333333,-1711.308012,362.7018945,197.5069047,292.4486689,362.3605859,16.59232653
WITCH 5.0,ENGAGE-NPi2020-600f,15377.23446,51.66666667,-11679.94445,386.198717,236.6430659,218.5881461,381.0432933,16.90971895
WITCH 5.0,ENGAGE-NPi2020-700,12024.34799,56.16666667,-1758.283644,360.5772842,214.1089435,282.9645819,359.0418023,16.52357703
WITCH 5.0,ENGAGE-NPi2020-700f,15174.45148,56.66666667,-10807.76946,382.9926103,236.6227842,229.0817021,378.1638463,16.820651
WITCH 5.0,ENGAGE-NPi2020-800,11995.15856,59.66666667,-1865.017029,357.2169221,215.2488419,277.608979,355.0388784,16.19745371
WITCH 5.0,ENGAGE-NPi2020-800f,14670.61425,61.33333333,-9775.794181,379.4630408,232.3528256,238.8531262,376.0073263,16.81507901
WITCH 5.0,ENGAGE-NPi2020-900,12411.60659,64.5,-2192.735961,360.0763258,213.0142439,282.3014038,357.4715453,16.22246158
WITCH 5.0,ENGAGE-NPi2020-900f,14255.81418,65.16666667,-8782.503653,377.3284136,229.4482393,246.7512283,374.9328576,16.92125668
WITCH 5.0,ENGAGE-NPi2100,0.297836217,100.0,43742.15966,313.6180245,86.50485496,585.8556501,315.6975586,16.23936928
WITCH 5.0,ENGAGE-NoPolicy,0.2874294,100.0,45949.86729,323.0269164,82.47322728,608.259975,323.824739,16.48519675
WITCH 5.0,NAVIGATE Demand-1.5°C-act_u,6554.418958,55.5,5.483719142,289.4481195,180.2087274,171.6227789,295.8638543,14.16020072
WITCH 5.0,NAVIGATE Demand-1.5°C-all_u,5759.853027,54.66666667,247.209833,252.0138262,166.5446118,156.7071019,258.4933173,16.80535928
WITCH 5.0,NAVIGATE Demand-1.5°C-ele_u,5640.884112,55.33333333,552.48342,342.1079886,175.9570972,155.7927036,357.0108305,16.2342961
WITCH 5.0,NAVIGATE Demand-1.5°C-ref,6581.435907,55.5,47.2875888,339.5971216,182.7321981,175.7146339,351.6835228,14.8108448
WITCH 5.0,NAVIGATE Demand-1.5°C-tec_u,6527.431273,55.5,102.7191373,256.7238616,184.1311894,172.1718604,259.2417601,12.67077471
WITCH 5.0,NAVIGATE Demand-2.0°C-act_u,6965.174494,74.66666667,5366.070988,279.6872242,89.82446764,247.2693515,282.6435423,14.28522522
WITCH 5.0,NAVIGATE Demand-2.0°C-all_u,5668.129331,75.16666667,178.2295572,265.8612646,163.3285134,153.5485682,271.7886391,16.53879637
WITCH 5.0,NAVIGATE Demand-2.0°C-ele_u,5624.237279,75.16666667,178.2010816,331.1063387,169.4957288,157.8741603,345.0307304,15.84348562
WITCH 5.0,NAVIGATE Demand-2.0°C-ref,7035.412994,74.66666667,4947.635415,324.2601095,89.8821236,245.1579147,332.4217713,14.18695869
WITCH 5.0,NAVIGATE Demand-2.0°C-tec_u,6946.073169,74.5,4676.491454,258.5777875,89.8954336,235.2438055,257.667085,14.80646109
WITCH 5.0,NAVIGATE Demand-NPi-act,361.2220837,100.0,31834.18734,237.6654746,11.38824262,407.9759031,250.4907723,7.219138082
WITCH 5.0,NAVIGATE Demand-NPi-all,345.9185084,100.0,22179.07224,226.4556143,18.66176403,277.1968489,235.7946339,6.610558513
WITCH 5.0,NAVIGATE Demand-NPi-ele,325.3471406,100.0,23236.00113,306.6811313,23.31826295,296.3146958,318.0560912,8.395730776
WITCH 5.0,NAVIGATE Demand-NPi-ref,343.9648931,100.0,34694.35382,284.0503401,13.69481508,433.0491579,301.5641074,8.240673978
WITCH 5.0,NAVIGATE Demand-NPi-tec,379.55753,100.0,32867.66101,218.4914387,12.1877438,400.9782947,228.1830722,6.943164978
WITCH-GLOBIOM 3.1,SSP1-19,20253.63898,25.33333333,-9648.343442,439.1066439,206.2497361,45.07610973,356.9476371,18.98807766
WITCH-GLOBIOM 3.1,SSP1-26,12975.19611,66.33333333,-4938.983947,409.4374751,170.7745619,65.39051919,351.5397351,18.86495932
WITCH-GLOBIOM 3.1,SSP1-34,12081.81143,92.5,-242.3466559,316.482296,165.4922947,139.4939655,256.9711406,17.52984062
WITCH-GLOBIOM 3.1,SSP1-45,5522.993001,99.66666667,9686.468239,278.0105914,123.46354,217.2335521,243.0414276,16.50736628
WITCH-GLOBIOM 3.1,SSP1-Baseline,0.290403505,100.0,31277.92251,262.9561008,70.32147244,388.1946793,196.6721892,16.23604632
WITCH-GLOBIOM 3.1,SSP2-26,15895.03898,64.83333333,-3728.640749,553.420221,214.6752892,101.1582401,456.2089761,45.53059914
WITCH-GLOBIOM 3.1,SSP2-34,16482.09174,93.0,2461.178286,480.4993986,219.5890276,210.0800236,369.8689969,46.64048727
WITCH-GLOBIOM 3.1,SSP2-45,16353.36091,99.83333333,13736.96302,439.1571631,202.0716209,395.2100774,316.8446124,45.30467888
WITCH-GLOBIOM 3.1,SSP2-60,10715.80743,100.0,36889.69327,398.304172,105.8238587,607.2504684,292.3603215,44.27779658
WITCH-GLOBIOM 3.1,SSP2-Baseline,0.219854021,100.0,73370.28419,398.5490465,72.91420709,896.3400705,202.8697212,42.21520022
WITCH-GLOBIOM 3.1,SSP3-34,17613.34551,91.83333333,1737.625253,372.6855932,251.7443681,145.189557,277.3228419,38.37347707
WITCH-GLOBIOM 3.1,SSP3-45,16111.49801,100.0,10406.04945,287.8762339,232.8390279,278.300046,187.2365019,38.44155459
WITCH-GLOBIOM 3.1,SSP3-60,12212.13746,100.0,26922.81868,252.9119844,110.8636627,494.2046962,159.3125405,37.59970841
WITCH-GLOBIOM 3.1,SSP3-Baseline,0.231971983,100.0,84136.2816,325.4193384,61.81611148,962.9123057,82.08230063,32.77368156
WITCH-GLOBIOM 3.1,SSP4-19,23091.26609,17.0,-10801.62372,425.4184364,229.3532757,46.8218296,317.6956989,33.61592611
WITCH-GLOBIOM 3.1,SSP4-26,14846.70517,61.16666667,-4780.938301,387.6746886,230.9780078,83.98552542,307.8229536,34.15915119
WITCH-GLOBIOM 3.1,SSP4-34,14120.19826,93.0,394.9288195,348.7038417,234.051774,162.2245142,268.4080656,32.88318967
WITCH-GLOBIOM 3.1,SSP4-45,9034.755341,99.83333333,11585.24189,305.6575242,193.6578003,255.8600125,242.2880702,31.29685965
WITCH-GLOBIOM 3.1,SSP4-Baseline,7.518807873,100.0,33654.02876,300.2987689,162.0488636,416.8026759,197.4926774,30.85945521
WITCH-GLOBIOM 3.1,SSP5-34,20242.07593,92.5,5355.704367,682.8898432,213.4864629,264.7276137,574.1470337,58.0810537
WITCH-GLOBIOM 3.1,SSP5-45,24952.51278,99.66666667,14496.01508,585.630253,193.2974273,444.637932,442.5598052,56.83531865
WITCH-GLOBIOM 3.1,SSP5-60,21827.87554,100.0,38631.33946,521.6910682,155.6895869,670.4278528,367.7381687,54.76696811
WITCH-GLOBIOM 3.1,SSP5-Baseline,24.97911865,100.0,114622.309,599.1874963,52.52332684,1282.538529,239.4909662,52.67132138
WITCH-GLOBIOM 4.2,ADVANCE-NoPolicy,0.251931244,100.0,63759.35798,424.4925774,130.7946706,844.4054801,250.7641503,41.05617474
WITCH-GLOBIOM 4.2,EMF30-BCOC-EndU,0.245154248,100.0,62530.17963,427.3886662,144.4855126,830.0220386,252.8373107,41.07069875
WITCH-GLOBIOM 4.2,EMF30-Baseline,0.245154248,100.0,62555.50656,427.0218271,144.508101,830.4792905,253.3602503,41.11146701
WITCH-GLOBIOM 4.2,EMF30-CH4-Only,0.253203438,100.0,63413.96576,426.5571927,126.8572448,840.2241827,252.4992696,41.06032443
WITCH-GLOBIOM 4.2,EMF30-D-BCOC-Red,0.245154248,100.0,62573.92739,427.0238892,144.4104195,830.4448,253.38244,41.11017072
WITCH-GLOBIOM 4.2,EMF30-D-Frozen-CH4,0.245154248,100.0,62574.95677,427.0140654,144.4099106,830.4643114,253.3741291,41.11022725
WITCH-GLOBIOM 4.2,EMF30-D-Frozen-EF,0.245154248,100.0,62574.95677,427.0140654,144.4099106,830.4643114,253.3741291,41.11022725
WITCH-GLOBIOM 4.2,EMF30-D-Frozen-EF-EndU,0.245154248,100.0,62573.92739,427.0238892,144.4104195,830.4448,253.38244,41.11017072
WITCH-GLOBIOM 4.2,EMF30-D-Frozen-EF-SLCF,0.245154248,100.0,62573.92739,427.0238892,144.4104195,830.4448,253.38244,41.11017072
WITCH-GLOBIOM 4.2,EMF30-SLCF,0.253203438,100.0,63236.49793,426.8189385,129.3837172,837.9827276,252.0874496,41.04066959
WITCH-GLOBIOM 4.4,CD-LINKS-INDC2030i_1600,16319.41616,64.0,-4348.335012,324.1962562,219.8052293,214.3032771,329.747412,25.11342716
WITCH-GLOBIOM 4.4,CD-LINKS-INDCi,2440.569744,100.0,63844.49209,293.8059481,76.81259001,831.1297622,223.7376797,23.69076089
WITCH-GLOBIOM 4.4,CD-LINKS-NDC2030i_1000,17858.78251,33.5,-10911.82765,335.9205462,215.3267736,146.6083499,343.44788,24.9650102
WITCH-GLOBIOM 4.4,CD-LINKS-NPi,0.220554878,100.0,79704.64131,305.5471794,58.83956975,941.6689233,194.896667,23.59584276
WITCH-GLOBIOM 4.4,CD-LINKS-NPi2020_1000,16080.07193,30.0,-8298.142767,334.4707454,219.5822054,163.7334476,342.7366046,25.24002498
WITCH-GLOBIOM 4.4,CD-LINKS-NPi2020_1600,15436.77769,63.83333333,-1964.924847,322.4574576,222.6414391,237.7986704,324.8870869,25.16601193
WITCH-GLOBIOM 4.4,CD-LINKS-NPi2020_400,18275.35239,8.166666667,-14222.97141,343.5839047,227.162166,107.2048535,351.006826,24.35925966
WITCH-GLOBIOM 4.4,CD-LINKS-No-Policy,0.198070329,100.0,80467.95669,306.8974213,59.67367609,944.2225608,193.5792232,23.62529472
